Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,20,1,8.0,1,< 1 Year,Yes,39006.0,160.0,12,0
Female,21,1,8.0,0,< 1 Year,Yes,36608.0,160.0,145,0
Male,34,1,15.0,1,1-2 Year,No,2630.0,152.0,155,0
Male,37,1,27.0,1,1-2 Year,No,34545.0,124.0,299,0
Male,61,1,21.0,0,1-2 Year,Yes,2630.0,154.0,147,0
Male,20,1,3.0,1,< 1 Year,No,52502.0,160.0,196,0
Male,77,1,28.0,1,1-2 Year,Yes,26537.0,26.0,11,0
Female,40,1,47.0,1,1-2 Year,No,23164.0,152.0,65,0
Male,42,1,29.0,0,1-2 Year,Yes,24415.0,154.0,52,0
Female,59,1,28.0,0,> 2 Years,Yes,27488.0,26.0,240,0
Female,23,1,6.0,1,< 1 Year,No,28191.0,152.0,262,0
Female,26,1,46.0,1,< 1 Year,No,32023.0,152.0,196,0
Male,35,1,6.0,1,1-2 Year,Yes,21303.0,152.0,57,0
Male,35,1,28.0,0,1-2 Year,Yes,2630.0,124.0,113,0
Female,23,1,6.0,1,< 1 Year,No,29885.0,152.0,108,0
Female,26,1,30.0,1,< 1 Year,No,31639.0,152.0,205,0
Female,48,1,40.0,0,> 2 Years,Yes,2630.0,124.0,174,0
Male,68,1,28.0,1,1-2 Year,No,39046.0,26.0,32,0
Male,33,1,28.0,0,1-2 Year,No,41998.0,124.0,26,0
Female,25,1,26.0,0,< 1 Year,Yes,29307.0,160.0,105,0
Female,31,1,28.0,1,< 1 Year,No,29677.0,152.0,218,0
Female,22,1,8.0,1,< 1 Year,No,39464.0,26.0,292,0
Female,45,1,8.0,1,1-2 Year,No,27960.0,124.0,79,0
Male,33,1,10.0,1,< 1 Year,No,41122.0,152.0,128,0
Male,25,1,15.0,0,< 1 Year,No,29510.0,152.0,24,0
Female,39,1,50.0,0,1-2 Year,No,18105.0,124.0,262,0
Male,50,1,28.0,0,1-2 Year,Yes,34748.0,25.0,14,0
Female,26,1,28.0,0,< 1 Year,Yes,25769.0,152.0,241,0
Male,72,1,28.0,0,1-2 Year,Yes,26006.0,124.0,24,0
Female,21,1,45.0,1,< 1 Year,No,38119.0,152.0,134,0
Male,24,1,29.0,1,< 1 Year,No,36515.0,152.0,186,0
Female,22,1,41.0,1,< 1 Year,No,34589.0,152.0,112,0
Male,29,1,6.0,1,< 1 Year,No,14791.0,152.0,240,0
Male,23,1,8.0,1,< 1 Year,No,48939.0,152.0,142,0
Female,23,1,14.0,1,< 1 Year,No,19213.0,151.0,18,0
Male,25,1,18.0,0,< 1 Year,Yes,29742.0,152.0,111,0
Male,56,1,28.0,1,1-2 Year,No,54903.0,124.0,165,0
Male,42,1,28.0,0,1-2 Year,Yes,29374.0,26.0,143,0
Male,30,1,3.0,1,1-2 Year,Yes,2630.0,157.0,180,0
Female,25,1,46.0,1,< 1 Year,No,42655.0,152.0,23,0
Female,23,1,45.0,1,< 1 Year,No,2630.0,26.0,58,0
Female,44,1,36.0,1,1-2 Year,No,29412.0,124.0,175,0
Female,24,1,46.0,1,< 1 Year,No,27384.0,152.0,233,0
Female,64,1,33.0,1,1-2 Year,No,19755.0,26.0,267,0
Male,23,1,14.0,1,< 1 Year,No,2630.0,151.0,156,0
Male,42,1,18.0,1,1-2 Year,No,2630.0,124.0,152,0
Female,51,1,28.0,0,1-2 Year,Yes,25829.0,26.0,223,0
Male,43,1,30.0,0,1-2 Year,Yes,40921.0,26.0,264,0
Male,79,1,28.0,0,> 2 Years,Yes,52778.0,147.0,11,0
Male,24,1,30.0,1,< 1 Year,No,25324.0,152.0,26,0
Female,21,1,47.0,0,< 1 Year,Yes,26438.0,160.0,199,0
Male,60,1,9.0,0,1-2 Year,Yes,42066.0,26.0,265,0
Female,47,1,48.0,1,1-2 Year,No,2630.0,15.0,233,0
Female,30,1,28.0,0,1-2 Year,Yes,29414.0,124.0,55,0
Female,30,1,26.0,0,< 1 Year,Yes,2630.0,152.0,72,0
Female,24,1,41.0,1,< 1 Year,No,61250.0,152.0,225,0
Male,44,1,14.0,1,1-2 Year,No,24778.0,124.0,213,0
Female,28,1,28.0,1,< 1 Year,No,26931.0,152.0,210,0
Female,20,1,46.0,0,< 1 Year,Yes,41619.0,160.0,90,0
Female,64,1,28.0,1,1-2 Year,No,56864.0,124.0,189,0
Male,63,1,7.0,0,1-2 Year,Yes,2630.0,26.0,22,0
Female,23,1,49.0,0,< 1 Year,Yes,28247.0,152.0,171,0
Male,49,1,4.0,0,1-2 Year,Yes,24910.0,124.0,288,0
Male,61,1,13.0,1,1-2 Year,No,17934.0,124.0,110,0
Female,27,1,50.0,1,< 1 Year,No,31366.0,152.0,92,0
Female,22,1,26.0,0,< 1 Year,No,29671.0,152.0,150,0
Male,22,1,45.0,1,< 1 Year,No,29414.0,152.0,212,0
Male,44,1,4.0,1,1-2 Year,No,35924.0,124.0,242,0
Male,48,0,12.0,0,1-2 Year,Yes,24475.0,26.0,101,0
Female,43,1,8.0,0,1-2 Year,No,37136.0,152.0,217,0
Female,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,272,0
Male,27,1,18.0,1,< 1 Year,No,2630.0,152.0,263,0
Female,47,1,8.0,0,1-2 Year,Yes,28909.0,124.0,43,0
Male,20,1,2.0,1,< 1 Year,No,20824.0,160.0,226,0
Female,21,1,25.0,1,< 1 Year,No,21159.0,152.0,177,0
Female,44,1,28.0,1,1-2 Year,No,24242.0,124.0,14,0
Male,22,1,14.0,1,< 1 Year,No,35563.0,152.0,252,0
Male,35,1,28.0,1,1-2 Year,No,32258.0,124.0,185,0
Female,70,1,8.0,1,1-2 Year,No,51390.0,26.0,159,0
Female,60,1,28.0,1,1-2 Year,No,46363.0,122.0,242,0
Female,27,1,21.0,1,1-2 Year,No,2630.0,26.0,206,0
Male,32,1,5.0,0,1-2 Year,Yes,26876.0,4.0,208,0
Male,22,1,28.0,1,1-2 Year,Yes,30409.0,124.0,12,0
Male,49,1,45.0,1,1-2 Year,No,32079.0,26.0,207,0
Female,23,1,30.0,1,< 1 Year,No,26433.0,152.0,189,0
Male,25,1,27.0,0,< 1 Year,Yes,33550.0,152.0,147,0
Male,73,1,10.0,1,1-2 Year,No,54854.0,26.0,112,0
Female,24,1,11.0,1,< 1 Year,No,30278.0,152.0,127,0
Female,30,1,12.0,1,< 1 Year,No,22411.0,152.0,102,0
Female,24,1,28.0,1,< 1 Year,No,55317.0,152.0,278,0
Male,39,1,36.0,1,1-2 Year,No,57747.0,152.0,261,0
Male,26,1,34.0,1,< 1 Year,No,33431.0,152.0,97,0
Male,23,1,50.0,0,< 1 Year,Yes,29037.0,151.0,135,0
Male,47,1,28.0,0,1-2 Year,Yes,45477.0,26.0,175,0
Male,66,1,41.0,1,1-2 Year,No,50254.0,12.0,266,0
Female,75,1,8.0,1,1-2 Year,No,63194.0,124.0,31,0
Male,30,1,2.0,0,< 1 Year,No,33889.0,152.0,44,0
Male,48,1,28.0,1,1-2 Year,No,51740.0,26.0,98,0
Male,35,1,8.0,1,1-2 Year,No,29227.0,26.0,208,0
Male,22,1,11.0,1,< 1 Year,No,28286.0,152.0,269,0
Male,25,1,14.0,1,< 1 Year,No,23885.0,152.0,100,0
Male,20,1,9.0,0,< 1 Year,Yes,23866.0,160.0,271,0
Female,37,1,29.0,0,1-2 Year,No,31529.0,157.0,20,0
Male,31,1,3.0,1,< 1 Year,No,30795.0,152.0,82,0
Female,26,1,28.0,1,< 1 Year,No,33534.0,152.0,180,0
Male,67,1,28.0,0,1-2 Year,Yes,55220.0,26.0,118,0
Female,30,1,21.0,1,< 1 Year,No,26115.0,152.0,121,0
Female,28,1,50.0,1,< 1 Year,No,37709.0,152.0,286,0
Female,21,1,27.0,0,< 1 Year,Yes,26685.0,152.0,134,0
Male,22,1,30.0,1,< 1 Year,No,23899.0,152.0,124,0
Female,38,1,46.0,0,1-2 Year,Yes,29524.0,124.0,153,0
Female,31,1,8.0,1,1-2 Year,No,22590.0,124.0,230,0
Male,22,1,2.0,0,< 1 Year,Yes,34218.0,152.0,298,0
Female,77,1,28.0,0,1-2 Year,Yes,59144.0,122.0,293,0
Female,29,1,11.0,1,< 1 Year,No,38462.0,152.0,63,0
Female,42,1,3.0,1,1-2 Year,No,32670.0,152.0,62,0
Male,28,1,12.0,1,< 1 Year,No,33935.0,152.0,12,0
Male,22,1,47.0,1,< 1 Year,No,39553.0,152.0,49,0
Male,34,1,28.0,1,1-2 Year,No,45326.0,124.0,190,0
Male,42,1,51.0,1,1-2 Year,No,2630.0,26.0,46,0
Male,41,1,28.0,0,1-2 Year,Yes,30311.0,26.0,234,0
Male,28,1,18.0,0,1-2 Year,Yes,2630.0,156.0,235,0
Male,21,1,35.0,1,< 1 Year,No,30599.0,160.0,135,0
Female,21,1,28.0,0,< 1 Year,Yes,2630.0,163.0,142,0
Male,59,1,28.0,1,1-2 Year,Yes,40626.0,13.0,261,0
Female,24,1,11.0,1,< 1 Year,No,39738.0,152.0,125,0
Male,20,1,50.0,1,< 1 Year,No,47918.0,160.0,138,0
Male,59,1,28.0,0,1-2 Year,Yes,51560.0,124.0,157,0
Female,45,1,24.0,0,1-2 Year,Yes,29271.0,124.0,154,0
Female,25,1,11.0,1,< 1 Year,No,29330.0,152.0,247,0
Male,32,1,28.0,1,1-2 Year,No,51459.0,125.0,24,0
Female,21,1,2.0,0,< 1 Year,Yes,35951.0,152.0,143,0
Male,25,1,40.0,0,< 1 Year,Yes,24521.0,152.0,239,0
Male,43,1,28.0,1,1-2 Year,No,44498.0,124.0,175,0
Female,25,1,8.0,1,< 1 Year,No,43971.0,151.0,48,0
Female,28,1,29.0,1,< 1 Year,No,33538.0,152.0,179,0
Male,27,1,28.0,1,< 1 Year,No,73789.0,152.0,298,0
Female,23,1,30.0,1,< 1 Year,No,28645.0,152.0,80,0
Female,25,1,17.0,1,< 1 Year,No,20185.0,152.0,18,0
Male,34,1,28.0,0,1-2 Year,No,36086.0,26.0,106,0
Male,24,1,14.0,1,< 1 Year,No,24738.0,152.0,135,0
Female,24,1,8.0,1,< 1 Year,No,28094.0,151.0,296,0
Female,68,1,28.0,0,> 2 Years,Yes,40841.0,52.0,214,0
Male,23,1,18.0,0,< 1 Year,Yes,2630.0,152.0,270,0
Male,27,1,15.0,1,< 1 Year,No,42044.0,152.0,103,0
Female,21,1,3.0,0,< 1 Year,No,21126.0,152.0,59,0
Male,34,1,50.0,1,1-2 Year,No,39126.0,152.0,218,0
Female,33,1,13.0,1,< 1 Year,No,2630.0,152.0,81,0
Male,68,1,28.0,1,1-2 Year,No,53066.0,12.0,195,0
Male,28,1,15.0,1,< 1 Year,No,29060.0,152.0,288,0
Male,20,1,8.0,1,< 1 Year,No,49185.0,160.0,73,0
Male,70,1,48.0,0,1-2 Year,No,2630.0,26.0,61,0
Female,45,1,41.0,0,1-2 Year,Yes,30228.0,124.0,244,0
Female,57,1,25.0,0,1-2 Year,Yes,27935.0,26.0,39,0
Female,21,1,8.0,1,< 1 Year,No,42092.0,160.0,32,0
Female,22,1,36.0,1,< 1 Year,No,34165.0,152.0,47,0
Male,53,1,18.0,0,1-2 Year,Yes,2630.0,131.0,268,0
Female,29,1,31.0,1,< 1 Year,No,2630.0,152.0,109,0
Male,23,1,25.0,1,< 1 Year,No,2630.0,152.0,146,0
Female,26,1,15.0,0,< 1 Year,No,2630.0,152.0,202,0
Male,23,1,30.0,1,< 1 Year,No,26372.0,152.0,47,0
Female,49,1,29.0,1,1-2 Year,No,31848.0,26.0,211,0
Male,73,1,28.0,1,1-2 Year,No,49431.0,26.0,161,0
Female,25,1,30.0,1,< 1 Year,No,26581.0,152.0,260,0
Male,43,1,19.0,0,1-2 Year,Yes,28293.0,124.0,222,0
Male,33,1,28.0,0,< 1 Year,Yes,21530.0,124.0,59,0
Male,45,1,40.0,0,1-2 Year,Yes,39377.0,12.0,196,0
Male,26,1,50.0,1,< 1 Year,No,36881.0,152.0,286,0
Female,26,1,41.0,1,< 1 Year,No,19877.0,152.0,96,0
Female,20,1,30.0,0,< 1 Year,Yes,24310.0,160.0,213,0
Female,29,1,7.0,1,< 1 Year,No,2630.0,152.0,42,0
Female,67,1,8.0,1,< 1 Year,No,2630.0,1.0,124,0
Female,23,1,3.0,1,< 1 Year,No,19406.0,152.0,187,0
Female,21,1,45.0,1,< 1 Year,No,21871.0,160.0,250,0
Female,23,1,24.0,1,< 1 Year,No,35428.0,152.0,187,0
Male,22,1,28.0,1,1-2 Year,No,40159.0,163.0,209,0
Female,48,1,28.0,1,1-2 Year,No,26533.0,26.0,279,0
Female,39,1,28.0,1,1-2 Year,No,43508.0,124.0,100,0
Male,45,1,39.0,1,1-2 Year,No,28090.0,122.0,202,0
Female,24,1,15.0,0,< 1 Year,Yes,28211.0,152.0,159,0
Female,22,1,16.0,1,< 1 Year,No,29311.0,160.0,130,0
Female,50,1,28.0,0,1-2 Year,Yes,60384.0,26.0,211,0
Female,54,1,8.0,0,> 2 Years,Yes,58748.0,26.0,111,0
Female,34,1,11.0,1,1-2 Year,No,2630.0,152.0,79,0
Male,24,1,8.0,1,< 1 Year,No,32644.0,152.0,299,0
Male,55,1,24.0,1,1-2 Year,No,27064.0,124.0,229,0
Female,26,1,15.0,1,< 1 Year,No,44088.0,152.0,221,0
Male,68,1,46.0,1,1-2 Year,No,26755.0,11.0,131,0
Female,23,1,4.0,1,< 1 Year,No,2630.0,160.0,212,0
Female,70,1,8.0,1,1-2 Year,No,61626.0,7.0,75,0
Female,43,1,20.0,0,1-2 Year,Yes,2630.0,152.0,151,0
Female,21,1,17.0,1,< 1 Year,No,50022.0,160.0,241,0
Female,20,1,36.0,1,< 1 Year,No,50507.0,160.0,293,0
Female,73,1,35.0,1,1-2 Year,No,34094.0,124.0,295,0
Female,30,1,28.0,0,1-2 Year,Yes,53466.0,124.0,165,0
Female,21,1,30.0,1,< 1 Year,No,26865.0,152.0,123,0
Female,25,1,21.0,1,< 1 Year,No,24748.0,152.0,101,0
Female,33,1,33.0,1,< 1 Year,No,30991.0,152.0,52,0
Female,23,1,41.0,1,< 1 Year,No,26529.0,152.0,299,0
Female,42,1,28.0,0,1-2 Year,Yes,51642.0,26.0,284,0
Male,58,1,19.0,0,> 2 Years,Yes,2630.0,122.0,76,0
Male,54,1,28.0,1,1-2 Year,No,38276.0,26.0,152,0
Male,58,1,8.0,0,1-2 Year,Yes,49716.0,26.0,217,0
Male,25,1,28.0,0,< 1 Year,Yes,67888.0,152.0,236,0
Male,51,1,0.0,1,1-2 Year,No,2630.0,124.0,77,0
Male,23,1,30.0,1,< 1 Year,No,28470.0,152.0,254,0
Female,75,1,28.0,1,1-2 Year,No,2630.0,13.0,297,0
Male,47,1,28.0,0,1-2 Year,Yes,49675.0,124.0,134,0
Female,45,1,28.0,1,1-2 Year,No,39430.0,124.0,254,0
Male,68,1,28.0,1,1-2 Year,No,33047.0,26.0,141,0
Female,74,1,28.0,0,1-2 Year,Yes,66938.0,26.0,146,0
Male,73,1,46.0,1,1-2 Year,No,2630.0,124.0,108,0
Female,30,1,30.0,1,< 1 Year,No,28655.0,152.0,233,0
Male,28,1,30.0,1,< 1 Year,No,34498.0,152.0,25,0
Female,28,1,28.0,1,< 1 Year,No,36037.0,152.0,49,0
Female,39,1,41.0,1,1-2 Year,No,28550.0,136.0,248,0
Male,45,1,50.0,0,1-2 Year,Yes,34780.0,8.0,193,0
Female,26,1,12.0,1,< 1 Year,No,2630.0,152.0,207,0
Male,72,1,47.0,1,1-2 Year,No,33231.0,26.0,136,0
Male,60,1,28.0,0,> 2 Years,Yes,2630.0,122.0,283,0
Female,25,1,45.0,1,< 1 Year,No,38007.0,152.0,119,0
Male,45,1,41.0,0,1-2 Year,Yes,36617.0,124.0,271,0
Male,26,1,41.0,1,< 1 Year,No,28231.0,152.0,34,0
Male,36,1,2.0,0,1-2 Year,Yes,2630.0,157.0,151,0
Female,27,1,11.0,1,< 1 Year,No,31526.0,152.0,67,0
Female,22,1,47.0,1,< 1 Year,No,37578.0,152.0,223,0
Male,42,1,28.0,1,1-2 Year,No,40466.0,122.0,132,0
Male,28,1,28.0,0,< 1 Year,Yes,33588.0,124.0,221,0
Male,40,1,28.0,0,1-2 Year,Yes,23197.0,154.0,37,0
Male,29,1,27.0,0,< 1 Year,Yes,22576.0,152.0,96,0
Female,26,1,45.0,1,< 1 Year,No,24613.0,152.0,37,0
Male,43,1,28.0,0,1-2 Year,Yes,2630.0,156.0,172,0
Male,42,1,28.0,0,1-2 Year,Yes,30000.0,122.0,135,0
Female,53,1,8.0,1,1-2 Year,No,51969.0,124.0,69,0
Female,23,1,2.0,1,< 1 Year,No,28618.0,152.0,34,0
Female,49,1,28.0,1,1-2 Year,No,40069.0,26.0,205,0
Female,26,1,28.0,1,< 1 Year,No,39293.0,152.0,160,0
Male,59,1,29.0,0,1-2 Year,Yes,24833.0,26.0,190,0
Female,28,1,8.0,1,< 1 Year,No,42753.0,152.0,169,0
Female,30,1,18.0,1,< 1 Year,No,40872.0,152.0,122,0
Female,44,1,28.0,1,1-2 Year,Yes,32905.0,154.0,206,0
Female,21,1,46.0,1,< 1 Year,No,18481.0,160.0,287,0
Male,40,1,14.0,0,1-2 Year,Yes,2630.0,156.0,206,0
Female,40,1,45.0,0,1-2 Year,Yes,50647.0,26.0,215,0
Female,39,1,28.0,1,1-2 Year,Yes,35268.0,124.0,282,0
Male,48,1,0.0,1,1-2 Year,No,2630.0,26.0,276,0
Male,24,1,46.0,1,< 1 Year,No,16621.0,152.0,110,0
Male,24,1,25.0,1,< 1 Year,No,31159.0,152.0,16,0
Male,52,1,8.0,0,> 2 Years,Yes,33860.0,19.0,43,0
Male,22,1,27.0,0,< 1 Year,No,27833.0,152.0,246,0
Female,26,1,3.0,0,< 1 Year,Yes,35762.0,26.0,167,0
Female,45,1,8.0,0,1-2 Year,No,32836.0,124.0,77,0
Female,53,1,43.0,0,1-2 Year,Yes,33834.0,26.0,27,0
Male,47,1,28.0,0,1-2 Year,Yes,31385.0,150.0,77,0
Female,72,1,28.0,0,> 2 Years,Yes,41180.0,122.0,91,0
Female,44,1,33.0,0,1-2 Year,Yes,33877.0,29.0,36,0
Male,69,1,48.0,1,1-2 Year,No,2630.0,15.0,18,0
Male,64,1,8.0,0,1-2 Year,Yes,52929.0,124.0,213,0
Male,34,1,29.0,0,1-2 Year,Yes,2630.0,156.0,40,0
Male,44,1,46.0,0,1-2 Year,Yes,27139.0,26.0,147,0
Female,25,1,41.0,1,< 1 Year,No,18572.0,160.0,138,0
Male,70,1,28.0,1,1-2 Year,No,37222.0,55.0,275,0
Male,73,1,28.0,0,> 2 Years,Yes,52484.0,26.0,267,0
Male,31,1,41.0,1,< 1 Year,No,28515.0,152.0,190,0
Male,33,1,33.0,1,< 1 Year,No,2630.0,152.0,170,0
Female,74,1,28.0,1,1-2 Year,No,24847.0,26.0,74,0
Female,24,1,37.0,1,< 1 Year,No,24669.0,152.0,72,0
Male,26,1,28.0,1,< 1 Year,No,37400.0,152.0,240,0
Female,61,1,28.0,0,1-2 Year,Yes,89425.0,163.0,46,0
Female,25,1,30.0,1,< 1 Year,No,29772.0,152.0,71,0
Female,26,1,28.0,1,< 1 Year,No,55812.0,152.0,267,0
Male,60,1,35.0,1,1-2 Year,No,2630.0,157.0,287,0
Female,25,1,6.0,0,< 1 Year,Yes,31559.0,152.0,67,0
Male,47,1,46.0,1,1-2 Year,No,30645.0,91.0,27,0
Male,57,1,38.0,0,1-2 Year,Yes,60361.0,124.0,237,0
Female,39,1,45.0,1,1-2 Year,No,2630.0,152.0,91,0
Female,42,1,0.0,0,1-2 Year,Yes,2630.0,124.0,260,0
Female,68,1,28.0,0,1-2 Year,No,44520.0,122.0,132,0
Female,21,1,29.0,1,< 1 Year,No,25771.0,152.0,262,0
Female,20,1,46.0,0,< 1 Year,Yes,27410.0,160.0,280,0
Female,22,1,50.0,1,< 1 Year,No,38728.0,152.0,102,0
Male,41,1,30.0,1,1-2 Year,No,24171.0,152.0,101,0
Male,36,1,28.0,1,1-2 Year,No,32189.0,26.0,42,0
Female,24,1,21.0,1,< 1 Year,No,29438.0,152.0,59,0
Male,26,1,11.0,1,< 1 Year,No,27052.0,152.0,151,0
Male,33,1,33.0,1,1-2 Year,No,34982.0,124.0,123,0
Female,24,1,29.0,1,< 1 Year,No,28502.0,152.0,95,0
Male,52,1,14.0,0,1-2 Year,Yes,18436.0,26.0,44,0
Male,30,1,28.0,1,< 1 Year,No,30618.0,152.0,71,0
Female,27,1,26.0,1,< 1 Year,No,28414.0,152.0,265,0
Female,45,1,33.0,0,1-2 Year,Yes,40225.0,156.0,195,0
Male,60,1,41.0,1,1-2 Year,No,38636.0,26.0,54,0
Female,30,1,28.0,1,< 1 Year,No,28844.0,152.0,271,0
Female,68,1,28.0,1,1-2 Year,No,43191.0,61.0,234,0
Male,44,1,8.0,1,1-2 Year,No,29082.0,26.0,282,0
Male,23,1,8.0,1,< 1 Year,No,98299.0,152.0,22,0
Male,59,1,28.0,1,1-2 Year,No,24947.0,47.0,236,0
Female,20,1,1.0,1,< 1 Year,Yes,2630.0,160.0,118,0
Female,24,1,13.0,1,< 1 Year,No,2630.0,151.0,177,0
Male,37,1,33.0,0,1-2 Year,Yes,28261.0,124.0,84,0
Female,40,1,11.0,0,1-2 Year,Yes,2630.0,157.0,184,0
Male,51,1,41.0,1,1-2 Year,No,33649.0,124.0,280,0
Male,24,1,46.0,0,< 1 Year,No,2630.0,152.0,217,0
Male,51,1,45.0,1,1-2 Year,Yes,30797.0,124.0,41,0
Male,35,1,28.0,0,1-2 Year,Yes,44005.0,26.0,188,0
Male,53,1,18.0,0,> 2 Years,Yes,35446.0,26.0,49,0
Female,50,1,8.0,0,1-2 Year,No,57589.0,26.0,214,0
Female,30,1,29.0,1,< 1 Year,No,101382.0,152.0,267,0
Male,23,1,28.0,1,< 1 Year,No,66246.0,153.0,89,0
Male,43,1,28.0,0,1-2 Year,Yes,34081.0,124.0,14,0
Female,23,1,50.0,1,< 1 Year,No,46796.0,152.0,147,0
Female,23,1,27.0,0,< 1 Year,Yes,27985.0,151.0,37,0
Male,22,1,36.0,1,< 1 Year,No,18101.0,160.0,177,0
Male,40,1,28.0,0,1-2 Year,Yes,37475.0,26.0,42,0
Male,71,1,50.0,1,1-2 Year,No,36312.0,25.0,163,0
Female,30,1,28.0,0,1-2 Year,Yes,31440.0,155.0,88,0
Male,39,1,28.0,0,1-2 Year,Yes,38506.0,26.0,62,0
Male,24,1,50.0,1,< 1 Year,No,33626.0,152.0,106,0
Male,24,1,41.0,1,< 1 Year,No,2630.0,159.0,66,0
Male,50,1,47.0,0,1-2 Year,Yes,21692.0,124.0,88,0
Female,23,1,30.0,1,< 1 Year,No,32945.0,152.0,75,0
Female,67,1,27.0,1,1-2 Year,No,27997.0,124.0,131,0
Male,24,1,13.0,1,< 1 Year,No,16810.0,152.0,246,0
Male,29,1,28.0,1,< 1 Year,No,77494.0,152.0,61,0
Male,25,1,46.0,1,< 1 Year,No,29621.0,152.0,23,0
Male,52,1,47.0,0,> 2 Years,Yes,31206.0,124.0,221,0
Male,28,1,16.0,1,< 1 Year,No,21189.0,152.0,22,0
Male,51,1,41.0,0,1-2 Year,Yes,48166.0,136.0,292,0
Male,49,1,8.0,1,1-2 Year,Yes,44224.0,124.0,42,0
Female,52,1,48.0,0,1-2 Year,Yes,2630.0,154.0,240,0
Male,43,1,8.0,1,1-2 Year,No,55671.0,124.0,56,0
Female,27,1,30.0,1,< 1 Year,No,24288.0,152.0,254,0
Male,22,1,46.0,0,< 1 Year,Yes,43426.0,152.0,278,0
Male,41,1,11.0,1,1-2 Year,No,37760.0,26.0,246,0
Female,24,1,36.0,1,< 1 Year,No,33585.0,152.0,27,0
Female,22,1,41.0,1,< 1 Year,No,38425.0,152.0,121,0
Female,62,1,28.0,0,1-2 Year,No,41180.0,13.0,20,0
Male,71,1,37.0,1,1-2 Year,No,37685.0,12.0,108,0
Female,32,1,34.0,0,< 1 Year,Yes,2630.0,124.0,68,0
Female,23,1,9.0,0,< 1 Year,No,34296.0,152.0,21,0
Female,40,1,46.0,0,1-2 Year,Yes,2630.0,124.0,281,0
Male,43,1,48.0,0,1-2 Year,Yes,2630.0,26.0,20,0
Male,22,1,41.0,1,< 1 Year,No,34671.0,152.0,137,0
Male,73,1,28.0,1,1-2 Year,No,45272.0,26.0,179,0
Female,40,1,20.0,1,1-2 Year,No,2630.0,124.0,272,0
Female,23,1,49.0,1,< 1 Year,No,29965.0,152.0,203,0
Male,28,1,28.0,0,< 1 Year,Yes,34493.0,26.0,120,0
Male,25,1,10.0,1,< 1 Year,No,25649.0,151.0,163,0
Male,67,1,15.0,1,1-2 Year,No,29868.0,14.0,268,0
Female,78,1,28.0,0,1-2 Year,Yes,45058.0,26.0,14,0
Female,28,1,37.0,1,< 1 Year,No,31813.0,152.0,39,0
Male,70,1,28.0,1,1-2 Year,No,59394.0,26.0,162,0
Female,28,1,9.0,1,< 1 Year,No,35860.0,160.0,266,0
Female,67,1,28.0,0,1-2 Year,Yes,37326.0,122.0,137,0
Male,25,1,47.0,1,< 1 Year,No,59737.0,152.0,233,0
Female,22,1,36.0,0,< 1 Year,No,2630.0,152.0,81,0
Male,20,1,47.0,0,< 1 Year,No,35261.0,156.0,92,0
Male,30,1,28.0,1,< 1 Year,No,39627.0,124.0,134,0
Female,30,1,9.0,1,< 1 Year,No,25406.0,152.0,161,0
Female,78,1,29.0,0,1-2 Year,No,2630.0,124.0,108,0
Female,24,1,28.0,0,1-2 Year,Yes,33006.0,154.0,160,0
Male,58,1,45.0,1,1-2 Year,No,26428.0,152.0,78,0
Male,31,1,21.0,1,< 1 Year,No,31096.0,152.0,279,0
Female,61,1,28.0,0,1-2 Year,No,37684.0,120.0,61,0
Male,28,1,29.0,1,< 1 Year,No,33101.0,152.0,102,0
Male,23,1,3.0,1,< 1 Year,No,17965.0,152.0,41,0
Female,32,1,30.0,0,1-2 Year,Yes,49466.0,124.0,191,0
Male,48,1,28.0,0,1-2 Year,Yes,44665.0,26.0,247,0
Female,32,1,35.0,1,< 1 Year,No,25471.0,152.0,249,0
Male,21,1,5.0,1,< 1 Year,No,28498.0,152.0,84,0
Male,44,1,28.0,0,1-2 Year,Yes,37481.0,124.0,270,0
Male,22,1,3.0,1,< 1 Year,No,38337.0,160.0,74,0
Female,58,1,46.0,1,1-2 Year,No,2630.0,26.0,61,0
Female,24,1,7.0,0,< 1 Year,Yes,35632.0,152.0,59,0
Male,24,1,15.0,1,< 1 Year,No,46965.0,160.0,223,0
Male,53,1,28.0,1,1-2 Year,No,36549.0,124.0,130,0
Female,40,1,8.0,0,1-2 Year,Yes,36470.0,124.0,43,0
Female,24,1,8.0,0,< 1 Year,No,40872.0,152.0,165,0
Female,24,1,14.0,1,< 1 Year,No,23759.0,152.0,248,0
Male,62,1,48.0,0,> 2 Years,Yes,2630.0,163.0,258,0
Male,55,1,47.0,0,1-2 Year,Yes,37008.0,26.0,168,0
Female,24,1,29.0,1,< 1 Year,No,31865.0,152.0,207,0
Female,45,1,28.0,0,1-2 Year,Yes,24627.0,26.0,40,0
Male,40,1,8.0,1,1-2 Year,Yes,25781.0,124.0,296,0
Female,23,1,8.0,1,< 1 Year,No,43301.0,152.0,293,0
Male,58,1,41.0,0,1-2 Year,Yes,32325.0,26.0,25,0
Male,37,1,41.0,0,1-2 Year,Yes,2630.0,124.0,70,0
Female,21,1,17.0,1,< 1 Year,No,31229.0,152.0,293,0
Male,25,1,28.0,0,< 1 Year,Yes,62175.0,124.0,153,0
Female,55,1,28.0,1,1-2 Year,No,20443.0,122.0,200,0
