anime_id,name,type,episodes,rating
5871,Norakuro Nitouhei: Kyouren no Maki,Movie,1,5.16
1470,City Hunter,TV,51,8.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,Movie,1,6.26
3648,Shownoid Mako-chan,OVA,2,5.53
31426,Urawa no Usagi-chan Special,Special,1,5.38
19971,Machi Ichiban no Kechinbou,Special,1,5.61
11795,Forsaken,Music,1,6.03
28097,Little Twins,OVA,3,6.0
12879,Dantalian no Shoka: Ibarahime,OVA,1,7.24
1768,Kikaider 01 The Animation,OVA,4,6.99
27709,Saki Biyori Animation,OVA,1,6.85
1465,Hakaima Sadamitsu,TV,10,7.05
5895,Tistou Midori no Oyayubi,Movie,1,7.1
1018,Majutsushi Orphen: Revenge,TV,23,6.94
29451,Hoshi Uranai Kirakira,Music,1,4.25
9806,Qin Shiming Yue Zhi: Bai Bu Fei Jian,TV,10,6.94
27683,Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol,Movie,1,4.83
18799,Take Your Way,Music,1,6.66
30649,Shin Atashin&#039;chi,TV,26,7.14
33735,Locker Room,ONA,Unknown,
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,OVA,1,5.86
27757,Anisava,TV,13,5.93
26115,Moudouken Quill no Isshou,OVA,1,6.2
31610,Kyoukai no Rinne (TV) 2nd Season,TV,25,7.26
21467,Ikkyuu-san to Yancha Hime,Movie,1,6.31
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Special,6,6.76
2277,Mahou Yuugi 2D,ONA,24,6.53
7257,Shijin no Shougai,Movie,1,6.06
5605,Concerto,OVA,2,5.48
8178,Fujoshi no Hinkaku,OVA,1,6.34
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",Special,1,6.82
28929,Vampire Holmes,TV,12,3.63
26113,Yooidon!,OVA,1,7.5
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,OVA,1,7.14
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,Movie,1,6.7
5610,Rasen Kairou,OVA,2,5.72
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,Movie,1,5.6
675,One: Kagayaku Kisetsu e,OVA,4,5.24
32600,Kanojo wa Zombie,Music,1,6.11
1331,Dragon Pink,OVA,3,6.32
756,School Days ONA,ONA,1,6.24
3859,Himitsu: The Revelation,TV,26,7.42
800,NieA Under 7,TV,13,6.99
25633,Futari no Tarou,OVA,1,6.67
1952,Vampire Hunter,OVA,4,6.83
24549,Naniwabushi Daisuki,Special,1,7.0
11799,Midori no Neko,OVA,1,5.66
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,Movie,1,7.46
7448,Pacusi,TV,18,5.42
30307,Monster Musume no Iru Nichijou,TV,12,7.39
18679,Kill la Kill,TV,24,8.23
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,Movie,1,6.68
30243,Gakuen de Jikan yo Tomare,OVA,4,7.25
16397,Photokano,TV,13,6.33
7261,Mameshiba,Special,24,7.33
30914,Animax Taisou,TV,Unknown,4.67
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,Special,1,7.27
31859,Hai to Gensou no Grimgar,TV,12,7.87
12225,Galaxy Angel S,Special,1,7.09
1951,Manie-Manie: Meikyuu Monogatari,Movie,3,7.04
884,Shin Angyo Onshi,Movie,1,7.0
3077,Warau Salesman,TV,103,6.76
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Special,1,7.08
10570,Inshitsu Otaku ni Ikareru Kanojo,OVA,3,6.21
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,ONA,1,4.25
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,OVA,2,7.29
7482,"Yume kara, Samenai",OVA,1,5.55
11745,Aku no Onna Kanbu,OVA,2,6.78
1766,Youseiki Suikoden,OVA,1,5.85
6087,Jetter Mars,TV,27,6.75
13409,Moyashimon Returns,TV,11,7.25
32805,Nyanbo!,TV,26,6.16
21879,Sword Art Online: Sword Art Offline - Extra Edition,Special,1,6.88
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Movie,1,6.75
23051,Ga no Iru Tokoro,Movie,1,4.68
4406,Mazinger Z tai Ankoku Daishougun,Movie,1,6.93
354,UG☆Ultimate Girls,TV,12,5.73
10278,The iDOLM@STER,TV,25,7.75
8143,Sockies: Frontier Quest,TV,39,5.0
18391,Mini Van,TV,37,7.34
5503,Atagoal wa Neko no Mori,Movie,1,6.15
17539,Mesu Nochi Torare,OVA,2,6.12
18139,Tonari no Seki-kun,TV,21,7.69
2672,Doraemon Movie 05: Nobita no Makai Daibouken,Movie,1,7.51
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,13,7.49
11859,Queen&#039;s Blade: Rebellion,TV,12,6.5
22513,Freely Tomorrow,Music,1,6.87
20995,Himekishi Olivia,OVA,2,6.61
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",OVA,1,6.15
13403,Inu x Boku SS Special,Special,1,7.79
23761,Konna ni Yasashiku Sareta no,OVA,3,5.74
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,OVA,2,8.1
3835,Ai no Gakko Cuore Monogatari,TV,26,6.78
8063,Sekaiichi Hatsukoi OVA,OVA,2,8.18
3731,Itazura na Kiss,TV,25,7.76
32835,Ganbare!! Tabuchi-kun!!,Movie,1,6.0
1887,Lucky☆Star,TV,24,7.87
30886,Mu Di,Movie,1,6.09
1587,Tenpou Ibun: Ayakashi Ayashi,TV,25,7.02
18569,Taiman Blues: Shimizu Naoto-hen,OVA,3,4.85
32147,Peeping Life x Kids Station,Special,3,4.08
31418,KanColle Movie,Movie,1,7.69
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,ONA,10,6.66
5190,Mujintou Monogatari XX,OVA,4,5.5
7674,Bakuman.,TV,25,8.35
139,Hunter x Hunter: Greed Island Final,OVA,14,8.41
30264,Hello Kitty no Cinderella (OVA),OVA,1,5.83
2396,Milk Junkie: Shimai-hen,OVA,4,6.95
7711,Karigurashi no Arrietty,Movie,1,8.1
6674,Reporter Blues,TV,52,6.46
16868,Sukitte Ii na yo.: Dareka ga,OVA,1,7.36
6064,Higurashi no Naku Koro ni Kai Specials,Special,24,7.46
1579,Kiniro no Corda: Primo Passo,TV,25,7.69
10863,Steins;Gate: Oukoubakko no Poriomania,Special,1,8.46
23475,Saimin Jutsu Zero Special,Special,1,6.0
6893,Oni Chichi,OVA,2,7.47
10690,Magic Tree House,Movie,1,7.17
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,OVA,3,6.35
527,Pokemon,TV,276,7.43
1407,Stainless Night,OVA,2,6.29
755,Boku no Sexual Harassment,OVA,3,5.96
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,Movie,1,6.8
920,Nurse Witch Komugi-chan Magikarte Special,Special,1,6.59
174,Tenjou Tenge,TV,24,7.1
3403,The Guts!,OVA,2,6.38
3501,Wellber no Monogatari: Sisters of Wellber Zwei,TV,13,7.0
10820,Sengoku Majin Goushougun (Movie),Movie,1,6.48
4150,Cosmos Pink Shock,OVA,1,5.71
220,Kuro no Danshou,OVA,4,6.05
32961,Regalia: The Three Sacred Stars,TV,13,6.03
5883,Examurai Sengoku,TV,24,6.65
15389,Kremlin,ONA,5,5.38
7148,Ladies versus Butlers!,TV,12,6.87
27775,Plastic Memories,TV,13,7.95
17351,Mangirl!: Asobu Henshuu Girl,Special,1,6.11
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,Movie,1,5.89
8786,Inakappe Taishou,TV,104,6.8
25293,Futago no Mahoutsukai Lico to Gli,ONA,4,5.66
8935,Nekketsu Uchuujin,ONA,1,5.37
3481,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,Movie,1,6.77
26143,Okori Jizou,Movie,1,8.33
888,Megami Kouhosei,TV,12,6.55
30902,Yuru Yuri Nachuyachumi!+,Special,2,7.84
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,OVA,1,7.06
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Movie,1,5.11
5733,Okusama wa Joshikousei,OVA,1,5.52
31583,Haruko no Bouken,Movie,1,3.9
1097,Lime-iro Senkitan,TV,13,6.14
33501,Go Go Smile Anime,Special,6,4.71
1361,Final Fantasy: The Spirits Within,Movie,1,6.5
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,OVA,1,6.39
16245,Seikimatsu Leader Gaiden Takeshi!,Special,1,6.14
25833,Zephyr,Special,1,6.37
3442,Ninpou Midare Karakuri,OVA,2,6.24
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Special,1,7.38
205,Samurai Champloo,TV,26,8.5
90,Mobile Suit Gundam Wing,TV,49,7.87
28101,Obatalian,Special,1,4.75
5564,Age Man to Fuku Chin,OVA,1,5.27
846,School Rumble Ni Gakki,TV,26,8.15
16562,Robot Taekwon V: Wooju Jakjeon,Movie,1,4.88
17981,Kiki to Lala no Hoshi no Dance Shoes,OVA,1,4.75
9919,Ao no Exorcist,TV,25,7.92
195,Onegai☆Teacher,TV,12,7.35
1299,Flag,ONA,13,7.33
30232,Tamagotchi! Tamatomo Daishuu GO,TV,26,6.75
11113,Usagi Drop Specials,Special,4,8.07
10420,Gakuen 3,OVA,2,6.63
2476,School Days,TV,12,6.17
4187,Megumi,ONA,1,6.25
4807,Mashin Eiyuuden Wataru 2,TV,46,7.05
3222,Kiddy Grade: Maelstrom,Movie,1,7.33
6012,Kinpatsu no Jeanie,TV,13,6.53
5841,Yume wo Kanaeru Zou,TV,12,5.92
7016,Senjou no Valkyria: SenVal Theater,Special,9,6.87
1261,Kyattou Ninden Teyandee,TV,54,7.19
10327,Cosplay Roshutsu Kenkyuukai,OVA,2,6.21
2388,Tachiguishi Retsuden,Movie,1,6.26
18331,Meoteoldosawa 108 Yogoe,Movie,1,5.44
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Movie,1,7.24
32845,Ishitsubutsu Toriatsukaijo,Music,1,5.11
1072,Sweat Punch,OVA,5,7.62
257,Ikkitousen,TV,13,6.62
1998,Amazing Nuts!,Music,4,6.74
11703,Code:Breaker,TV,13,7.03
10779,Eroge! H mo Game mo Kaihatsu Zanmai,OVA,6,7.68
3297,Aria The Origination,TV,13,8.64
797,Hanaukyou Maid-tai OVA,OVA,3,6.82
6758,Tatakau Shisho: The Book of Bantorra,TV,27,7.36
33822,Ten ni Yaka Reru: E ni Yoru Shougen,OVA,1,7.0
3369,Shoubushi Densetsu Tetsuya,TV,20,7.62
211,Pure Mail,OVA,2,6.37
30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Special,1,5.0
30930,Mameushi-kun no Koutsuu Anzen,OVA,1,6.0
32833,Nudist Beach ni Shuugakuryokou de!! The Animation,OVA,Unknown,6.83
19365,Samurai Flamenco,TV,22,7.0
2721,Reinou Tantei Miko,OVA,2,5.94
412,Kore ga Watashi no Goshujinsama,TV,12,6.69
6771,Dorimogu Daa!!,TV,49,6.98
13145,Cardfight!! Vanguard: Asia Circuit-hen,TV,39,7.06
1734,Ajimu: Kaigan Monogatari,ONA,4,6.48
376,Elfen Lied Special,Special,1,7.34
21407,Happiness Charge Precure!,TV,49,6.91
9958,Hayate no Gotoku! Heaven Is a Place on Earth,Movie,1,7.26
16436,Tenshi no Drop,Special,1,3.96
23013,Norakuro,TV,26,6.0
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,OVA,1,8.0
2283,Red Baron,TV,49,7.27
9008,Netorare Fighter Yaricchingu!,OVA,3,6.18
23617,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,Movie,1,6.44
19121,Doctor Chichibuyama,TV,2,6.15
1103,Shinkon Gattai Godannar!!,TV,13,6.83
8900,Saru Getchu: On Air 2nd,TV,51,6.63
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,ONA,Unknown,7.08
30167,Kanashiki Mongoose,Music,1,3.36
10302,Pokemon Diamond &amp; Pearl Specials,Special,2,7.17
4209,Mission-E,TV,12,6.6
28041,Baguda-jou no Touzoku,Movie,1,5.58
23181,Otogi Banashi: Bunbuku Chagama,Movie,1,6.33
29381,Kai Douryoku,Movie,1,6.83
7867,Gon,TV,50,6.25
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Special,5,5.78
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,OVA,1,5.67
5812,Doubutsu Sumo Taikai,Movie,1,4.67
28869,Kaitou Joker 2nd Season,TV,13,7.25
13817,Kamiusagi Rope,Movie,14,6.0
359,I&#039;ll/CKBC,OVA,2,6.52
9409,D-1 Devastator,OVA,2,5.99
2040,Mahou no Angel Sweet Mint,TV,47,6.54
6748,Yokuwakaru Gendaimahou 00,Special,1,6.71
4999,Asu no Yoichi!,TV,12,7.02
5762,15 Bishoujo Hyouryuuki,OVA,3,6.98
31205,Lulin Da Maoxian,Movie,1,6.5
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,OVA,1,6.9
6899,Stitch!: Itazura Alien no Daibouken,TV,29,6.3
19859,Yokujou Bazooka The Animation,OVA,1,7.06
9366,Kaichou wa Maid-sama!: Omake dayo!,Special,1,7.55
8768,Hiyokoi,Special,1,7.53
32438,Mayoiga,TV,12,5.8
32014,Shimajirou to Ehon no Kuni,Movie,1,8.0
24257,Heisei no Cinderella: Kiko-sama Monogatari,Special,1,5.06
33545,Henna Omamesan,Special,1,5.21
3695,Spectral Force Chronicle Divergence,OVA,1,5.32
229,Ninin ga Shinobuden,TV,12,7.03
14173,Upotte!! OVA,OVA,1,6.58
2522,Rakushou! Hyper Doll,OVA,2,5.85
33730,Chain Chronicle: Haecceitas no Hikari Part 3,Movie,1,
1452,The Samurai,OVA,1,6.19
3001,Moyashimon,TV,11,7.69
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,ONA,5,4.29
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,TV,51,6.74
6438,Detective Conan OVA 09: The Stranger in 10 Years...,OVA,1,8.06
4675,Detective File 1: Kindan no Ai,OVA,1,5.31
31262,Ghost,Movie,1,5.28
1113,One: Kagayaku Kisetsu e - True Stories,OVA,3,6.37
32377,Azure Nihon Data Center,ONA,1,5.33
13253,Blossom,Movie,1,6.63
3478,Mrs. Junkie,OVA,2,6.85
4645,Kirameki no Kyoudai: Sex Crime,OVA,1,5.65
25313,Gintama: Jump Festa 2014 Special,Special,1,8.2
13917,Star☆Jewel Gaiden: Natsumi Oblivion,OVA,1,5.35
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,Movie,1,6.88
1473,City Hunter &#039;91,TV,13,7.91
17675,Otogi no Sekai Ryokou,Movie,1,5.5
9754,Kuragehime: Eiyuu Retsuden☆,Special,4,6.68
4513,Hakujaden,Movie,1,6.41
25615,Genki Genki Non-tan (2006),TV,10,6.0
5587,Shin Reyon Densetsu: Mou Hitori no Flair,OVA,1,5.51
2947,Ojamajo Doremi Sharp Movie,Movie,1,7.29
25985,Contact,Special,1,5.0
5865,Nanaka 6/17 Special,Special,1,6.77
17491,Garden,OVA,2,6.73
9542,Puttsun Make Love,OVA,6,5.94
2809,Fuusen Shoujo Temple-chan,TV,26,6.56
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,1,7.46
33305,Hua Jianghu Zhi Ling Zhu,ONA,41,7.57
24603,Xiongmao Monogatari TaoTao,Movie,1,5.89
12745,Bari Bari Densetsu (1987),Movie,1,6.79
15335,Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,Movie,1,9.1
32245,Kuromukuro,TV,26,7.35
21473,Persona 3 the Movie 2: Midsummer Knight&#039;s Dream,Movie,1,7.9
1676,Cosmo Warrior Zero,TV,13,6.68
8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,Special,1,6.93
34475,Monster Strike: Rain of Memories,ONA,1,6.58
8671,Raja Maharaja,Music,1,4.97
2066,Gall Force: The Revolution,OVA,4,6.24
3065,Ozanari Dungeon: Kaze no Tou,OVA,3,6.48
32384,The New A-Class.: Next Stage with YOU,ONA,1,5.24
4662,Neo Angelique Abyss: Second Age,TV,13,7.2
29836,Akuei to Gacchinpo,TV,13,4.57
1761,Golgo 13: Queen Bee,OVA,1,6.72
10668,Imouto Paradise!,OVA,2,6.83
22625,Kero Kero Keroppi no Dai Bouken,OVA,1,6.0
29095,Grisaia no Rakuen,TV,10,8.08
30202,Bucket no Ana,Music,1,4.13
24019,Manabu no Natsuyasumi,OVA,1,4.75
9165,Attack No.1: Namida no Kaiten Receive,Movie,1,6.37
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special,4,7.45
30019,Norakuro Ittouhei,Movie,1,4.44
4842,Doukyuusei 2 (OVA),OVA,12,5.91
2366,Touma Kishinden Oni,TV,25,6.4
2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Movie,1,7.33
23709,Hana to Shounen,OVA,1,7.25
29501,The Night Game: Neko no Sakusen,Special,1,4.74
3259,Lemon Angel (1988),TV,9,6.18
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,Special,1,6.87
31925,White Tree,Music,1,5.18
22841,Okashina Hotel,Special,1,5.6
30600,Military! Special,Special,1,5.46
689,Uta Kata Special,Special,1,7.09
1711,Ryuusei Sentai Musumet,TV,13,6.06
625,Moekan The Animation,OVA,3,5.81
11405,Skyers 5,TV,12,6.11
2605,Sayonara Zetsubou Sensei,TV,12,8.03
5544,Suashi no Houkago,OVA,1,5.66
11511,Evidence,Music,1,5.81
28963,Nekota no Koto ga Kininatte Shikatanai.,Special,1,6.41
2516,Uchuu no Senshi,OVA,6,6.34
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,Movie,1,7.34
2750,Heisei Inu Monogatari Bow Movie,Movie,1,6.57
29915,Junai Maniac,OVA,2,6.49
4975,ChäoS;HEAd,TV,12,6.62
32344,Nana-iro Megane,Music,1,5.4
1021,Kaikan Phrase,TV,44,7.55
28017,Sayanora Kaba-kun,Movie,1,5.75
32239,Shinsei Futanari Idol: Dekatamakei!,OVA,2,6.84
468,Ghost in the Shell 2: Innocence,Movie,1,7.93
16373,Peeping Life: The Perfect Evolution,OVA,10,5.53
19257,Meganebu!,TV,12,6.42
26011,Super Backkom,Special,1,5.22
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,Movie,1,6.5
4563,Bakkyuu HIT! Crash Bedaman,TV,50,6.43
3345,Mikan Enikki,TV,30,7.38
30860,Koumon-teki Juuku Ketsujiru Juke,Music,1,3.78
30679,Queen&#039;s Blade: Grimoire,OVA,2,6.48
6851,Kaitei no Boukun,Movie,1,4.45
30732,Agukaru: Play with Ibaraki-hen Episode 0,ONA,1,4.8
263,Hajime no Ippo,TV,75,8.83
30364,Haikyuu!! Movie 2: Shousha to Haisha,Movie,1,7.81
17457,Chingou Muchabee,TV,26,6.75
27789,Yodaka no Hoshi (Music),Music,1,6.1
6795,Genius Party Beyond,Movie,5,7.39
29513,Aki no Kanade,Movie,1,7.21
4536,Muteki Robo Trider G7,TV,50,6.64
16530,Ojamanga Yamada-kun,TV,103,7.77
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,ONA,6,4.38
30605,Uwabaki Cook no Tekitou Uranai!,TV,125,4.6
28025,Tsukimonogatari,TV,4,8.21
3529,Kowaremono II,OVA,2,5.93
4112,Mouse and His Child,Movie,1,6.69
12079,Black★Rock Shooter,Music,1,7.29
2377,Kisaku,OVA,6,6.66
19799,Robot Girls Z,Special,3,6.55
149,Loveless,TV,12,7.19
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,Movie,1,6.65
30385,Valkyrie Drive: Mermaid,TV,12,6.38
265,Hajime no Ippo: Mashiba vs. Kimura,OVA,1,8.28
3355,Fortune Dogs,TV,39,6.8
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",Movie,1,6.73
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,Movie,1,7.0
626,Mamotte Shugogetten!,TV,22,6.79
913,Kakutou Bijin Wulong,TV,25,6.78
6872,Cyborg 009,Movie,1,6.35
31501,Master Blaster,Music,1,4.71
32268,Koyomimonogatari,ONA,12,7.77
2989,Classmate no Okaasan,OVA,2,6.13
357,Bokusatsu Tenshi Dokuro-chan,OVA,4,6.85
9770,Hello Kitty no Stump Village,TV,26,5.67
1145,Kaze no Youjinbou,TV,25,7.27
9776,A-Channel,TV,12,7.06
14893,"Dakara Boku wa, H ga Dekinai. OVA",OVA,1,6.91
24179,Strobe Light,Music,1,6.07
33543,Tanahashi Hiroshi X Mameshiba Pro Wrestling,Special,2,5.21
7536,Soukou Kihei Votoms: Pailsen Files the Movie,Movie,1,6.86
5415,La Rose de Versailles,Special,1,6.02
18393,Fairy Tail x Rave,OVA,1,7.54
10033,Toriko,TV,147,7.74
25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,Movie,1,6.81
2530,G-Taste,OVA,7,6.14
18155,Linetown,TV,50,6.18
27921,Genkichi Jiisan to Kogitsune,OVA,1,6.6
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,TV,26,6.91
29613,Perman: Birdman ga Yatte Kita!!,Movie,1,5.89
59,Chobits,TV,26,7.57
32557,Zombie Clay Animation: I&#039;m Stuck!!,ONA,4,4.33
3081,Attacker You!,TV,58,6.66
22887,Hyokkori Hyoutan Shima,Movie,1,6.4
33271,Nanocore 2nd Season,ONA,Unknown,5.33
19817,Namakemono ga Miteta,OVA,2,6.42
22443,Hello Kitty no Alps no Shoujo Heidi,OVA,1,6.4
8246,Naruto: Shippuuden Movie 4 - The Lost Tower,Movie,1,7.53
1804,Koko wa Green Wood,OVA,6,6.97
32446,MONSTER GENERATiON,Music,1,6.66
3646,Glass no Usagi,Movie,1,6.92
1690,Bokurano,TV,24,7.82
1949,Mahou no Chocolate,OVA,1,5.39
5375,Gakkyuu Ou Yamazaki,TV,53,6.4
4220,Okon Joururi,Movie,1,6.06
21073,Puchimas!!: Petit Petit iDOLM@STER,ONA,74,7.35
11467,TSF Monogatari,OVA,2,6.76
22293,Mahou no Yousei Persia: Escape!,Music,1,5.8
1241,Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future,OVA,1,7.55
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,Movie,1,6.42
29349,Doron Coron,Movie,1,4.62
33274,Onara Gorou,TV,13,5.82
4067,Shin Megami Tensei Devil Children,TV,50,6.63
2028,Zettai Muteki Raijin-Oh (1992),OVA,4,6.68
2224,Hikari no Densetsu,TV,19,6.76
10757,Kachikachi Yama,Movie,1,5.33
396,Seikai no Senki,TV,13,7.86
10979,48x61,ONA,1,5.55
29323,"Oyaji no, Imo no Kamisama.",Special,1,6.02
18815,Oh! Super Milk-chan Special,Special,1,5.93
22745,Brothers Conflict Special,Special,1,6.81
33979,Kowaremono: Risa Plus The Animation,OVA,1,6.75
28819,Okusama ga Seitokaichou!,TV,12,6.88
8918,Princess Lover! OVA,OVA,2,6.84
20031,D-Frag!,TV,12,7.75
15979,Eureka Seven AO: Aratanari Fukaki Ao,ONA,10,6.29
20689,Hamatora The Animation,TV,12,7.41
32802,Cardfight!! Vanguard G: Stride Gate-hen,TV,24,7.14
5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,Special,1,7.33
25103,Sumiko no Egao,Music,1,4.33
1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,OVA,3,7.12
10812,Toumei Shounen Tantei Akira,Special,1,6.05
370,Burn Up Excess,TV,13,6.71
6072,Juuippiki no Neko to Ahoudori,Movie,1,5.7
9868,Chengyu Donghua Lang,TV,180,6.04
12611,Sengoku Collection,TV,26,6.54
2383,Cybersix,TV,13,7.36
10139,21 Seiki Manga Hajimete Monogatari,Special,1,6.63
3438,Moero! Top Striker,TV,49,6.79
8634,Koisuru Boukun,OVA,2,7.59
29768,Fantastic Cell,Movie,1,4.99
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,Movie,1,6.95
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...,Special,1,7.1
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,Special,1,5.05
5184,Negibouzu no Asatarou,TV,48,7.25
8842,Oishinbo: Nichibei Kome Sensou,Movie,1,6.23
72,Full Metal Panic? Fumoffu,TV,12,8.21
24927,Chuuchuu Banban,Movie,1,6.5
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Movie,1,5.76
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,Special,1,6.7
5085,Nakedyouth,ONA,1,6.17
9662,Timing,ONA,1,5.65
16802,Golden Batman,Movie,1,4.49
34096,Gintama (2017),TV,Unknown,
30105,Fukashigi no Kazoekata,ONA,1,5.37
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,TV,13,3.25
32251,Mirai e no Kakehashi: Bridge for Future,ONA,6,5.18
995,Prince of Tennis: The National Tournament,OVA,13,8.09
9338,Ore no Sora Keiji-hen,OVA,2,6.0
17953,Hello Kitty no London ni Orita Uchuujin,OVA,1,6.3
33291,Pinkerton,OVA,Unknown,6.63
20385,Eguchi Hisashi no Kotobuki Gorou Show,OVA,4,6.0
25441,Shin Strange+ Special,Special,1,6.13
33222,Fudanshi Koukou Seikatsu,TV,12,6.63
6467,Detective Conan Movie 14: The Lost Ship in the Sky,Movie,1,8.29
15915,Magical Hat,TV,33,5.3
32982,Imakara Atashi......,OVA,2,6.17
14827,D.C.III: Da Capo III,TV,13,6.76
16287,One Piece: Romance Dawn,OVA,1,7.6
26297,Inori no Te,OVA,1,7.0
21671,Keroro,TV,23,6.96
5552,Rebiya,OVA,1,5.11
7062,Hidamari Sketch x ☆☆☆,TV,12,8.01
18197,Nudl Nude,OVA,1,4.14
26227,"Ikitemasu, 15-sai.",OVA,1,6.33
6069,Gregory Horror Show,TV,25,6.9
8697,Mizutori,Music,1,5.79
23,Ring ni Kakero 1,TV,12,6.7
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Movie,1,8.0
5241,Mofu☆Mofu,TV,11,4.67
30770,Maid-san to Boin Damashii,OVA,Unknown,5.71
3375,Kirepapa.,OVA,2,7.02
11135,Hybrid Child,OVA,4,8.09
4800,Huckleberry Finn Monogatari,TV,26,6.53
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,Movie,1,8.04
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Special,1,6.25
29087,Wangpai Yushi,ONA,39,6.9
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,TV,Unknown,
22157,Yasashii Kinyoubi,Movie,1,4.17
2864,2x1,OVA,2,5.44
14213,Otogi Manga Calendar,TV,312,6.11
2316,Akakichi no Eleven,TV,52,6.93
107,Ou Dorobou Jing,TV,13,7.34
5133,100-man-nen Chikyuu no Tabi: Bander Book,Special,1,6.26
1796,Dirty Pair: The Movie,Movie,1,7.19
14519,Neko Ramen: Ore no Shouyu Aji,ONA,13,6.28
14685,Onegai☆Teacher: Reminiscence Disc,OVA,1,6.93
713,Air Movie,Movie,1,7.39
7026,Mado,Movie,1,4.73
5585,New Dream Hunter Rem: Yume no Kishitachi,OVA,1,6.35
5279,Sekirei: Hajimete no Otsukai,Special,1,7.19
5028,Major S5,TV,25,8.58
